Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1678087522.7921784,0,1678087522,774966239,imu1_frame,0,0,0,,-0.0032311199010708674,-0.023319481349964883,0.07343513637126468,0.997022087217674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002954,-0.112849,0.025489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.157,0.305,-10.021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2251,0.0583,0.3447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.438,-002.638,-000.566,+00.2251,+00.0583,+00.3447,-00.157,+00.305,-10.021,-00.002954,-00.112849,+00.025489*65\r\n'"
1678087522.8361304,0,1678087522,799878120,imu1_frame,0,0,0,,-0.002174828610593339,-0.024976211189081342,0.07406421591980625,0.9969382884187653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.066608,-0.172941,0.057846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.156,-0.041,-10.18,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0574,0.3457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.509,-002.836,-000.461,+00.2276,+00.0574,+00.3457,-00.156,-00.041,-10.180,+00.066608,-00.172941,+00.057846*65\r\n'"
1678087522.836162,0,1678087522,825118780,imu1_frame,0,0,0,,-0.0014220008720464538,-0.026635881529675835,0.07437510610176652,0.9968735382790578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012189,-0.12295,0.008161,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.23,-0.304,-10.728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0582,0.3429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.544,-003.032,-000.390,+00.2276,+00.0582,+00.3429,-00.230,-00.304,-10.728,+00.012189,-00.122950,+00.008161*63\r\n'"
1678087522.880145,0,1678087522,849895000,imu1_frame,0,0,0,,-0.0013994492422462804,-0.027762585579039073,0.07434992710952806,0.9968447064225163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001244,-0.066631,0.003817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295,-0.047,-10.959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0617,0.3447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.542,-003.161,-000.397,+00.2276,+00.0617,+00.3447,-00.295,-00.047,-10.959,-00.001244,-00.066631,+00.003817*6D\r\n'"
1678087522.8801725,0,1678087522,874937295,imu1_frame,0,0,0,,-0.0018141388901459516,-0.028177239592458932,0.0740397493407922,0.9968554898211621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.060662,-0.012569,-0.044082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.175,0.12,-10.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0616,0.3421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.508,-003.205,-000.447,+00.2309,+00.0616,+00.3421,-00.175,+00.120,-10.507,-00.060662,-00.012569,-00.044082*67\r\n'"
1678087522.9241753,0,1678087522,900984525,imu1_frame,0,0,0,,-0.002557629835047904,-0.028573059949809528,0.07390270582191749,0.9968527618695405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.028244,-0.022801,0.008897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.158,0.33,-10.365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2292,0.0608,0.3439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.495,-003.244,-000.535,+00.2292,+00.0608,+00.3439,-00.158,+00.330,-10.365,-00.028244,-00.022801,+00.008897*66\r\n'"
1678087522.9292486,0,1678087522,924899578,imu1_frame,0,0,0,,-0.003371244265787548,-0.029037462170963365,0.0741883473593879,0.996815704941918,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.104263,-0.040303,0.005023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.164,-0.072,-10.314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2267,0.06,0.3419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.531,-003.290,-000.633,+00.2267,+00.0600,+00.3419,-00.164,-00.072,-10.314,-00.104263,-00.040303,+00.005023*62\r\n'"
1678087522.9722223,0,1678087522,949909448,imu1_frame,0,0,0,,-0.004655633279333498,-0.029468462220291293,0.07459041665798843,0.9967678789748029,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.106712,-0.014943,0.030907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.156,-0.355,-10.584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2292,0.0608,0.3411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.582,-003.328,-000.785,+00.2292,+00.0608,+00.3411,-00.156,-00.355,-10.584,-00.106712,-00.014943,+00.030907*61\r\n'"
1678087523.01617,0,1678087522,975768089,imu1_frame,0,0,0,,-0.005530292560515982,-0.02948976331093887,0.07451291221772163,0.9967685767704024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.04837,0.002756,-0.015801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.152,-0.393,-10.414,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2292,0.0599,0.3411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.576,-003.323,-000.885,+00.2292,+00.0599,+00.3411,-00.152,-00.393,-10.414,-00.048370,+00.002756,-00.015801*65\r\n'"
1678087523.0161967,0,1678087523,972509,imu1_frame,0,0,0,,-0.005617505113028319,-0.029500188471200724,0.07389316296552208,0.9968139159258458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009107,-0.015048,-0.050959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.222,-0.094,-10.001,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2317,0.0633,0.3394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.505,-003.324,-000.893,+00.2317,+00.0633,+00.3394,-00.222,-00.094,-10.001,+00.009107,-00.015048,-00.050959*60\r\n'"
1678087523.060479,0,1678087523,25806427,imu1_frame,0,0,0,,-0.006276951157555223,-0.029808872331587292,0.07356608956419505,0.9968249903973704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.101138,-0.015267,-0.038581,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.332,-0.588,-10.086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2308,0.0616,0.3366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.470,-003.354,-000.970,+00.2308,+00.0616,+00.3366,-00.332,-00.588,-10.086,-00.101138,-00.015267,-00.038581*60\r\n'"
1678087523.0605383,0,1678087523,50666570,imu1_frame,0,0,0,,-0.007567912923163722,-0.03027861847946769,0.0724703678964738,0.9968821283050028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.059162,-0.04837,-0.099577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.397,-0.328,-10.311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0607,0.3412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.349,-003.398,-001.118,+00.2309,+00.0607,+00.3412,-00.397,-00.328,-10.311,-00.059162,-00.048370,-00.099577*6F\r\n'"
1678087523.1043267,0,1678087523,75634002,imu1_frame,0,0,0,,-0.0068391344743884966,-0.030624666598095214,0.07116586125245443,0.9969708000877423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.103569,-0.024003,-0.087118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.421,0.046,-10.117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0667,0.3393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.197,-003.445,-001.033,+00.2309,+00.0667,+00.3393,-00.421,+00.046,-10.117,+00.103569,-00.024003,-00.087118*62\r\n'"
1678087523.1051035,0,1678087523,100854158,imu1_frame,0,0,0,,-0.006229374340447676,-0.03093672714120678,0.06979784026707521,0.9970618713516073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028498,0.003522,-0.093945,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.34,0.387,-10.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2341,0.0641,0.3367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.038,-003.487,-000.961,+00.2341,+00.0641,+00.3367,-00.340,+00.387,-10.400,+00.028498,+00.003522,-00.093945*6E\r\n'"
1678087523.148161,0,1678087523,125772953,imu1_frame,0,0,0,,-0.006471750406655643,-0.030924777239807216,0.06846920313596662,0.9971528181885001,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025926,0.009846,-0.140143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.391,-0.151,-10.229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2317,0.065,0.3384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.886,-003.485,-000.984,+00.2317,+00.0650,+00.3384,-00.391,-00.151,-10.229,-00.025926,+00.009846,-00.140143*62\r\n'"
1678087523.1921346,0,1678087523,150635004,imu1_frame,0,0,0,,-0.0055253681157097605,-0.03108278037437138,0.06679173453708843,0.9972673639846596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.152937,-0.028934,-0.114003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.281,0.264,-10.327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2317,0.0641,0.3384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.690,-003.512,-000.871,+00.2317,+00.0641,+00.3384,-00.281,+00.264,-10.327,+00.152937,-00.028934,-00.114003*61\r\n'"
1678087523.1921575,0,1678087523,175615787,imu1_frame,0,0,0,,-0.004094177303798865,-0.03156396069238974,0.06543911857246294,0.9973488235607807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.052656,-0.033857,-0.129836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.278,0.057,-10.864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2325,0.0667,0.3375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.530,-003.579,-000.706,+00.2325,+00.0667,+00.3375,-00.278,+00.057,-10.864,+00.052656,-00.033857,-00.129836*6E\r\n'"
1678087523.2361057,0,1678087523,200922727,imu1_frame,0,0,0,,-0.003681582647269755,-0.031241402402299955,0.06422895015497285,0.997439252630023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022005,0.019675,-0.073033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.232,0.044,-10.469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2326,0.0735,0.3365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.389,-003.546,-000.652,+00.2326,+00.0735,+00.3365,-00.232,+00.044,-10.469,+00.022005,+00.019675,-00.073033*6B\r\n'"
1678087523.2361312,0,1678087523,225763559,imu1_frame,0,0,0,,-0.0036189391316123853,-0.03081042132961593,0.06291306395849434,0.9975367499999224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003891,0.048153,-0.109912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.092,0.241,-10.222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2334,0.0701,0.3412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.237,-003.498,-000.637,+00.2334,+00.0701,+00.3412,-00.092,+00.241,-10.222,-00.003891,+00.048153,-00.109912*6A\r\n'"
1678087523.2800946,0,1678087523,250642061,imu1_frame,0,0,0,,-0.0027194511525399775,-0.030459214282419718,0.061638642727729814,0.99762995071991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.098039,0.011628,-0.113535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.042,0.151,-9.866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2301,0.0702,0.3401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.087,-003.465,-000.527,+00.2301,+00.0702,+00.3401,-00.042,+00.151,-09.866,+00.098039,+00.011628,-00.113535*62\r\n'"
1678087523.2803185,0,1678087523,275667905,imu1_frame,0,0,0,,-0.002274143607509163,-0.03021559477614348,0.06011425670758705,0.9977314880485985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.032536,0.006909,-0.106142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.056,0.727,-9.477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2301,0.0744,0.3382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.910,-003.441,-000.469,+00.2301,+00.0744,+00.3382,+00.056,+00.727,-09.477,-00.032536,+00.006909,-00.106142*69\r\n'"
1678087523.3242278,0,1678087523,300638437,imu1_frame,0,0,0,,-0.002928719118868828,-0.030724940754262117,0.05968161968919139,0.9977401990955583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03046,-0.049466,-0.015331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03,0.229,-9.937,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0727,0.3392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.863,-003.495,-000.546,+00.2309,+00.0727,+00.3392,-00.030,+00.229,-09.937,-00.030460,-00.049466,-00.015331*6D\r\n'"
1678087523.3682215,0,1678087523,325811147,imu1_frame,0,0,0,,-0.0020396585047425457,-0.03144700803769665,0.059085493650162434,0.9977553958354611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.086562,-0.079808,-0.071125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.078,0.16,-10.08,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0735,0.3318,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.792,-003.584,-000.447,+00.2309,+00.0735,+00.3318,-00.078,+00.160,-10.080,+00.086562,-00.079808,-00.071125*69\r\n'"
1678087523.3682494,0,1678087523,350772142,imu1_frame,0,0,0,,-0.0011719576773529467,-0.032205819228428766,0.05833316861064981,0.9977768553954685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.055664,-0.061648,-0.024702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.219,0.717,-10.484,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2326,0.0795,0.3355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.703,-003.677,-000.350,+00.2326,+00.0795,+00.3355,-00.219,+00.717,-10.484,+00.055664,-00.061648,-00.024702*69\r\n'"
1678087523.4121614,0,1678087523,375536203,imu1_frame,0,0,0,,-0.0007221438807884092,-0.03285166308809266,0.05811722834784813,0.9977688281910424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02365,-0.045231,-0.031909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.457,0.4,-10.989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2358,0.0743,0.3366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.677,-003.754,-000.302,+00.2358,+00.0743,+00.3366,-00.457,+00.400,-10.989,+00.023650,-00.045231,-00.031909*6C\r\n'"
1678087523.4121904,0,1678087523,400633335,imu1_frame,0,0,0,,-9.456113488209785e-05,-0.03277978788043261,0.05795542877622727,0.9977808601291516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.075693,0.017922,-0.000979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.596,0.522,-10.968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2342,0.0752,0.3356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.656,-003.750,-000.229,+00.2342,+00.0752,+00.3356,-00.596,+00.522,-10.968,+00.075693,+00.017922,-00.000979*68\r\n'"
1678087523.456173,0,1678087523,425667285,imu1_frame,0,0,0,,0.0014233299196718418,-0.03228969348722478,0.05800693137042765,0.9977928370856486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.129176,0.042832,-0.018543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.724,0.355,-10.909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2326,0.0769,0.3355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.656,-003.704,-000.052,+00.2326,+00.0769,+00.3355,-00.724,+00.355,-10.909,+00.129176,+00.042832,-00.018543*6C\r\n'"
1678087523.4561958,0,1678087523,450769901,imu1_frame,0,0,0,,0.0018763209520083334,-0.03146829052767465,0.05811149846060408,0.9978122467967679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007217,0.059149,0.046699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.751,0.866,-10.707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2317,0.0769,0.3355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.666,-003.613,+000.005,+00.2317,+00.0769,+00.3355,-00.751,+00.866,-10.707,-00.007217,+00.059149,+00.046699*6E\r\n'"
1678087523.5006418,0,1678087523,475605726,imu1_frame,0,0,0,,0.0017840843120319782,-0.030329078097015353,0.05869559947803762,0.9978135049531383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017539,0.099256,0.031991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.765,0.762,-10.448,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2326,0.0787,0.3392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.733,-003.482,+000.000,+00.2326,+00.0787,+00.3392,-00.765,+00.762,-10.448,+00.017539,+00.099256,+00.031991*67\r\n'"
1678087523.5036585,0,1678087523,500673770,imu1_frame,0,0,0,,0.0020924810806099594,-0.029008746410954217,0.05936158595043436,0.9978127661380374,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037475,0.101725,0.078857,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.672,1.214,-10.131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2326,0.0752,0.3365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.808,-003.333,+000.042,+00.2326,+00.0752,+00.3365,-00.672,+01.214,-10.131,+00.037475,+00.101725,+00.078857*6E\r\n'"
1678087523.5482485,0,1678087523,525570869,imu1_frame,0,0,0,,0.0023432145604240485,-0.027813120310171736,0.060877307579655135,0.9977549263752036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022741,0.087774,0.151229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.669,1.171,-9.945,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2309,0.0761,0.3354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.981,-003.198,+000.074,+00.2309,+00.0761,+00.3354,-00.669,+01.171,-09.945,+00.022741,+00.087774,+00.151229*6C\r\n'"
1678087523.5921564,0,1678087523,550665616,imu1_frame,0,0,0,,0.0022622746856032004,-0.026864036051351254,0.06325285200256744,0.997633340658691,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023235,0.078112,0.198505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.607,0.767,-10.119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2293,0.0761,0.3381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.254,-003.089,+000.064,+00.2293,+00.0761,+00.3381,-00.607,+00.767,-10.119,-00.023235,+00.078112,+00.198505*6E\r\n'"
1678087523.5921974,0,1678087523,575524806,imu1_frame,0,0,0,,0.001297757003819389,-0.02599950441154011,0.06554441146959233,0.9975100359005006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.115587,0.066355,0.191431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549,0.8,-10.139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0727,0.3363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.520,-002.983,-000.047,+00.2276,+00.0727,+00.3363,-00.549,+00.800,-10.139,-00.115587,+00.066355,+00.191431*64\r\n'"
1678087523.6361098,0,1678087523,600502729,imu1_frame,0,0,0,,-0.0005868056446546106,-0.025700948345645912,0.06810714679919086,0.9973467468579538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.120194,0.011581,0.208013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.535,0.588,-10.355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2285,0.0745,0.3409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.820,-002.934,-000.268,+00.2285,+00.0745,+00.3409,-00.535,+00.588,-10.355,-00.120194,+00.011581,+00.208013*6F\r\n'"
