Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676923092.6107118,59,71894,0,GPS1_Frame,42.33926966666667,-71.08708016666667,4,19.399999618530273,0.7599999904632568,328070.5692137341,4689555.605854424,19:58:14,19,T
1676923093.632947,60,71895,0,GPS1_Frame,42.33925983333334,-71.08707316666667,4,19.399999618530273,0.7599999904632568,328071.11908279354,4689554.499783245,19:58:15,19,T
1676923094.6001647,61,71896,0,GPS1_Frame,42.339249833333334,-71.087066,4,19.399999618530273,0.7900000214576721,328071.6822280317,4689553.374868046,19:58:16,19,T
1676923095.6274533,62,71897,0,GPS1_Frame,42.33924,-71.08705866666666,4,19.399999618530273,0.7599999904632568,328072.259557949,4689552.268122963,19:58:17,19,T
1676923096.5991051,63,71898,0,GPS1_Frame,42.33923016666667,-71.08705166666667,4,19.399999618530273,0.7599999904632568,328072.809427573,4689551.162051938,19:58:18,19,T
1676923097.6274097,64,71899,0,GPS1_Frame,42.3392205,-71.0870445,4,19.399999618530273,0.8199999928474426,328073.3734818695,4689550.074151027,19:58:19,19,T
1676923098.600387,65,71900,0,GPS1_Frame,42.33921083333333,-71.087038,4,19.399999618530273,0.8299999833106995,328073.88261536375,4689548.987598168,19:58:20,19,T
1676923099.6264195,66,71901,0,GPS1_Frame,42.339201833333334,-71.087031,4,19.399999618530273,0.8299999833106995,328074.43475674116,4689547.974062625,19:58:21,19,T
1676923100.5922155,67,71902,0,GPS1_Frame,42.33919233333334,-71.08702483333333,4,19.5,0.9100000262260437,328074.9168843103,4689546.906690915,19:58:22,19,T
1676923101.6208508,68,71903,0,GPS1_Frame,42.33918333333333,-71.0870175,4,19.299999237060547,0.8299999833106995,328075.49648652726,4689545.892481472,19:58:23,19,T
1676923102.6009521,69,71904,0,GPS1_Frame,42.33917316666667,-71.08701016666667,4,19.299999237060547,0.8299999833106995,328076.0729092652,4689544.7487226175,19:58:24,19,T
1676923103.6259677,70,71905,0,GPS1_Frame,42.339163,-71.087003,4,19.299999237060547,0.8299999833106995,328076.63560194516,4689543.605300813,19:58:25,19,T
1676923104.600548,71,71906,0,GPS1_Frame,42.339153333333336,-71.086996,4,19.299999237060547,0.949999988079071,328077.18592726043,4689542.517737253,19:58:26,19,T
1676923105.6200042,72,71907,0,GPS1_Frame,42.339143666666665,-71.08698883333334,4,19.299999237060547,0.949999988079071,328077.74998301954,4689541.42983675,19:58:27,19,T
1676923106.6036818,73,71908,0,GPS1_Frame,42.339134,-71.08698183333334,4,19.299999237060547,0.8399999737739563,328078.30030870007,4689540.34227329,19:58:28,19,T
1676923107.6382842,74,71909,0,GPS1_Frame,42.339124166666664,-71.08697533333333,4,19.399999618530273,0.8600000143051147,328078.8089895346,4689539.237213781,19:58:29,19,T
1676923108.6073399,75,71910,0,GPS1_Frame,42.339114,-71.0869685,4,19.399999618530273,0.7799999713897705,328079.34422262234,4689538.094466208,19:58:30,19,T
1676923109.6256568,76,71911,0,GPS1_Frame,42.339104,-71.08696166666667,4,19.399999618530273,0.7599999904632568,328079.87991012423,4689536.970225747,19:58:31,19,T
1676923110.6052024,77,71912,0,GPS1_Frame,42.3390945,-71.0869545,4,19.399999618530273,0.8399999737739563,328080.4444210248,4689535.900832562,19:58:32,19,T
1676923111.6316655,78,71913,0,GPS1_Frame,42.339084666666665,-71.0869475,4,19.399999618530273,0.7599999904632568,328080.994293393,4689534.794762281,19:58:33,19,T
1676923112.606164,79,71914,0,GPS1_Frame,42.339074333333336,-71.08694066666666,4,19.5,0.7599999904632568,328081.5290730031,4689533.633507837,19:58:34,19,T
1676923113.6317248,80,71915,0,GPS1_Frame,42.33906483333333,-71.08693333333333,4,19.399999618530273,0.7599999904632568,328082.1073147378,4689532.563777823,19:58:35,19,T
