Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676921819.1753798,222,70620,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:0,19,T
1676921820.1802971,223,70621,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:1,19,T
1676921821.1722193,224,70622,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:2,19,T
1676921822.1898887,225,70623,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:3,19,T
1676921823.156351,226,70624,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:4,19,T
1676921824.1807199,227,70625,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:5,19,T
1676921825.1722007,228,70626,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:6,19,T
1676921826.1803012,229,70627,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:7,19,T
1676921827.1745884,230,70628,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:8,19,T
1676921828.1919007,231,70629,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:9,19,T
1676921829.1702023,232,70630,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:10,19,T
1676921830.1823204,233,70631,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:11,19,T
1676921831.173423,234,70632,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:12,19,T
1676921832.1719763,235,70633,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:13,19,T
1676921833.175174,236,70634,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:14,19,T
1676921834.179125,237,70635,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:15,19,T
1676921835.1703596,238,70636,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:16,19,T
1676921836.1795528,239,70637,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7099999785423279,328121.50803162786,4689435.079983219,19:37:17,19,T
1676921837.168092,240,70638,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:18,19,T
1676921838.1767771,241,70639,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7099999785423279,328121.50803162786,4689435.079983219,19:37:19,19,T
1676921839.1697638,242,70640,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:37:20,19,T
1676921840.1894667,243,70641,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:37:21,19,T
1676921841.1588094,244,70642,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:22,19,T
1676921842.1804578,245,70643,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:23,19,T
1676921843.1685221,246,70644,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:24,19,T
1676921844.1757004,247,70645,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:25,19,T
1676921845.1650853,248,70646,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8999999761581421,328121.5075775271,4689435.061476156,19:37:26,19,T
1676921846.1789432,249,70647,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:27,19,T
1676921847.1643546,250,70648,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:28,19,T
1676921848.1878521,251,70649,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:29,19,T
1676921849.1752312,252,70650,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:30,19,T
1676921850.1797607,253,70651,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:31,19,T
1676921851.17618,254,70652,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:32,19,T
1676921852.1913671,255,70653,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:33,19,T
1676921853.175455,256,70654,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:34,19,T
1676921854.18871,257,70655,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:35,19,T
1676921855.1683118,258,70656,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:36,19,T
1676921856.178731,259,70657,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:37,19,T
1676921857.1749916,260,70658,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:38,19,T
1676921858.1808825,261,70659,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:39,19,T
1676921859.1557891,262,70660,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:40,19,T
1676921860.1842115,263,70661,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:37:41,19,T
1676921861.1791518,264,70662,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:42,19,T
1676921862.189663,265,70663,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:43,19,T
1676921863.1665666,266,70664,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:44,19,T
1676921864.1844594,267,70665,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:45,19,T
1676921865.1664205,268,70666,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:46,19,T
1676921866.1876595,269,70667,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:47,19,T
1676921867.1747744,270,70668,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:48,19,T
1676921868.1695662,271,70669,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:49,19,T
1676921869.166294,272,70670,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:50,19,T
1676921870.187168,273,70671,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:51,19,T
1676921871.167817,274,70672,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:52,19,T
1676921872.179683,275,70673,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:53,19,T
1676921873.1685681,276,70674,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:37:54,19,T
1676921874.1783707,277,70675,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:55,19,T
1676921875.1747243,278,70676,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:56,19,T
1676921876.178769,279,70677,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:57,19,T
1676921877.157917,280,70678,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:58,19,T
1676921878.1783876,281,70679,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:37:59,19,T
1676921879.168355,282,70680,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:38:0,19,T
