Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675105425.2809901,59,68625,0,GPS1_Frame,42.339236666666665,-71.09036166666667,4.699999809265137,0.8999999761581421,327800.14450514177,4689558.581990044,19:3:45,19,T
1675105425.5765166,60,68625,0,GPS1_Frame,42.339236666666665,-71.09036166666667,0.0,0.0,327800.14450514177,4689558.581990044,19:3:45,19,T
1675105426.28075,61,68626,0,GPS1_Frame,42.339216666666665,-71.09035,4.199999809265137,0.8999999761581421,327801.0510265324,4689556.337514107,19:3:46,19,T
1675105426.5765646,62,68626,0,GPS1_Frame,42.339216666666665,-71.09035,0.0,0.0,327801.0510265324,4689556.337514107,19:3:46,19,T
1675105427.2795196,63,68627,0,GPS1_Frame,42.33920166666667,-71.09033833333334,4.199999809265137,0.8999999761581421,327801.9711974093,4689554.6482504215,19:3:47,19,T
1675105428.0220215,64,68627,0,GPS1_Frame,42.33920166666667,-71.09033833333334,0.0,0.0,327801.9711974093,4689554.6482504215,19:3:47,19,T
1675105428.247742,65,68628,0,GPS1_Frame,42.33918666666667,-71.09032666666667,3.799999952316284,0.8999999761581421,327802.89136875275,4689552.958986874,19:3:48,19,T
1675105428.543456,66,68628,0,GPS1_Frame,42.33918666666667,-71.09032666666667,0.0,0.0,327802.89136875275,4689552.958986874,19:3:48,19,T
1675105429.2482457,67,68628,0,GPS1_Frame,42.339173333333335,-71.090315,3.5999999046325684,0.8999999761581421,327803.81609013246,4689551.454794166,19:3:48,19,T
1675105429.5438468,68,68628,0,GPS1_Frame,42.339173333333335,-71.090315,0.0,0.0,327803.81609013246,4689551.454794166,19:3:48,19,T
1675105430.2776978,69,68629,0,GPS1_Frame,42.33916833333333,-71.090315,3.5999999046325684,1.0,327803.80244143656,4689550.89958206,19:3:49,19,T
1675105430.5686598,70,68629,0,GPS1_Frame,42.33916833333333,-71.090315,0.0,0.0,327803.80244143656,4689550.89958206,19:3:49,19,T
1675105431.247869,71,68630,0,GPS1_Frame,42.33916833333333,-71.09031666666667,4.599999904632568,1.0,327803.6651388393,4689550.90295735,19:3:50,19,T
1675105431.5389993,72,68630,0,GPS1_Frame,42.33916833333333,-71.09031666666667,0.0,0.0,327803.6651388393,4689550.90295735,19:3:50,19,T
1675105432.2782965,73,68632,0,GPS1_Frame,42.339166666666664,-71.09032166666667,5.699999809265137,1.0,327803.24868146563,4689550.728012536,19:3:52,19,T
1675105433.0119123,74,68632,0,GPS1_Frame,42.339166666666664,-71.09032166666667,0.0,0.0,327803.24868146563,4689550.728012536,19:3:52,19,T
1675105433.2784457,75,68633,0,GPS1_Frame,42.33916333333333,-71.09032333333333,6.5,1.0,327803.1022796988,4689550.361246434,19:3:53,19,T
1675105433.5693746,76,68633,0,GPS1_Frame,42.33916333333333,-71.09032333333333,0.0,0.0,327803.1022796988,4689550.361246434,19:3:53,19,T
1675105434.2481854,77,68634,0,GPS1_Frame,42.33915833333333,-71.09032166666667,7.5,1.0,327803.2259335703,4689549.802659026,19:3:54,19,T
1675105434.539337,78,68634,0,GPS1_Frame,42.33915833333333,-71.09032166666667,0.0,0.0,327803.2259335703,4689549.802659026,19:3:54,19,T
1675105435.248076,79,68635,0,GPS1_Frame,42.339153333333336,-71.09032,8.699999809265137,1.0,327803.349587465,4689549.244071624,19:3:55,19,T
1675105435.5393562,80,68635,0,GPS1_Frame,42.339153333333336,-71.09032,0.0,0.0,327803.349587465,4689549.244071624,19:3:55,19,T
1675105436.2794394,81,68636,0,GPS1_Frame,42.339145,-71.09031333333333,9.399999618530273,1.0,327803.87605019053,4689548.305216952,19:3:56,19,T
1675105436.570058,82,68636,0,GPS1_Frame,42.339145,-71.09031333333333,0.0,0.0,327803.87605019053,4689548.305216952,19:3:56,19,T
1675105437.248304,83,68637,0,GPS1_Frame,42.33913666666667,-71.09030666666666,9.699999809265137,1.0,327804.4025130649,4689547.366362325,19:3:57,19,T
1675105437.9860122,84,68637,0,GPS1_Frame,42.33913666666667,-71.09030666666666,0.0,0.0,327804.4025130649,4689547.366362325,19:3:57,19,T
1675105438.2505288,85,68638,0,GPS1_Frame,42.33913,-71.09030166666666,9.800000190734863,1.0,327804.7962229339,4689546.615953707,19:3:58,19,T
1675105438.5416317,86,68638,0,GPS1_Frame,42.33913,-71.09030166666666,0.0,0.0,327804.7962229339,4689546.615953707,19:3:58,19,T
1675105439.248383,87,68639,0,GPS1_Frame,42.339121666666664,-71.09029666666666,9.899999618530273,1.0,327805.1853833713,4689545.680474416,19:3:59,19,T
1675105439.539502,88,68639,0,GPS1_Frame,42.339121666666664,-71.09029666666666,0.0,0.0,327805.1853833713,4689545.680474416,19:3:59,19,T
1675105440.2498605,89,68640,0,GPS1_Frame,42.33911166666667,-71.09029333333334,10.300000190734863,1.0,327805.4326916912,4689544.563299703,19:4:0,19,T
1675105440.5413272,90,68640,0,GPS1_Frame,42.33911166666667,-71.09029333333334,0.0,0.0,327805.4326916912,4689544.563299703,19:4:0,19,T
1675105441.2639308,91,68641,0,GPS1_Frame,42.339101666666664,-71.09028833333333,10.800000190734863,1.0,327805.8173028458,4689543.442749757,19:4:1,19,T
1675105441.5545144,92,68641,0,GPS1_Frame,42.339101666666664,-71.09028833333333,0.0,0.0,327805.8173028458,4689543.442749757,19:4:1,19,T
1675105442.2513192,93,68642,0,GPS1_Frame,42.33909166666667,-71.09028166666667,11.0,1.0,327806.3392169005,4689542.318824602,19:4:2,19,T
1675105442.9845195,94,68642,0,GPS1_Frame,42.33909166666667,-71.09028166666667,0.0,0.0,327806.3392169005,4689542.318824602,19:4:2,19,T
1675105443.2511246,95,68643,0,GPS1_Frame,42.339083333333335,-71.09028,11.300000190734863,1.0,327806.4537722582,4689541.390095873,19:4:3,19,T
1675105443.5421326,96,68643,0,GPS1_Frame,42.339083333333335,-71.09028,0.0,0.0,327806.4537722582,4689541.390095873,19:4:3,19,T
1675105444.2502797,97,68644,0,GPS1_Frame,42.339076666666664,-71.09027833333333,11.600000381469727,1.0,327806.5728771329,4689540.646437847,19:4:4,19,T
1675105444.5414343,98,68644,0,GPS1_Frame,42.339076666666664,-71.09027833333333,0.0,0.0,327806.5728771329,4689540.646437847,19:4:4,19,T
1675105445.2497623,99,68645,0,GPS1_Frame,42.33907,-71.09027833333333,11.899999618530273,1.0,327806.5546792256,4689539.906155052,19:4:5,19,T
